YEAR,VEH_NO,ST_CASE,A_BODY,A_IMP1,A_IMP2,A_VROLL,A_LIC_S,A_LIC_C,A_CDL_S,A_MC_L_S,A_SPVEH,A_SBUS,A_MOD_YR,A_DRDIS,A_DRDRO
1982,2,10130,1,2,2,2,1,1,3,4,2,3,1976,2,2
1982,1,10131,1,6,6,1,1,1,3,4,1,3,1982,2,2
1982,2,10131,1,2,2,2,1,1,3,4,2,3,1976,2,2
1982,1,10132,2,2,2,2,2,2,3,4,1,3,1977,2,2
1982,1,10133,1,2,2,2,1,1,3,4,1,3,1978,2,2
1982,1,10134,1,2,2,2,1,1,3,4,1,3,1976,2,2
1982,2,10134,1,5,5,1,1,1,3,4,2,3,1980,2,2
1982,1,10135,1,5,5,2,1,1,3,4,2,3,1973,2,2
1982,1,10136,1,3,3,2,1,1,3,4,1,3,1981,2,1
1982,1,10137,1,2,2,1,2,2,3,4,1,3,1978,2,2
1982,1,10138,1,2,2,2,1,1,3,4,1,3,1980,2,2
1982,1,10139,1,2,2,2,1,1,3,4,2,3,1982,2,2
1982,2,10139,2,3,3,2,1,1,3,4,2,3,1970,2,2
1982,1,10140,1,3,3,2,1,1,3,4,2,3,1973,2,2
1982,2,10140,6,2,2,2,1,1,3,4,2,3,1978,2,2
1982,1,10141,1,2,2,2,2,2,3,4,2,3,1966,2,2
1982,1,10142,6,2,2,2,2,2,3,4,2,3,1969,2,2
1982,2,10142,1,5,5,2,1,1,3,4,2,3,1975,2,2
1982,1,10143,1,2,2,2,1,1,3,4,2,3,1972,2,2
1982,1,10144,1,2,2,2,1,1,3,4,2,3,1973,2,2
1982,1,10145,1,2,2,2,1,1,3,4,2,3,1976,2,2
1982,1,10146,2,1,1,1,1,1,3,4,1,3,1973,2,2
1982,1,10147,6,2,2,2,1,1,3,4,1,3,1978,2,2
1982,1,10148,1,2,2,1,2,2,3,4,1,3,1977,2,2
1982,1,10149,7,1,1,2,4,1,3,3,2,3,1981,2,2
1982,1,10150,1,2,2,2,1,1,3,4,1,3,1982,2,1
1982,1,10151,1,2,2,2,1,1,3,4,2,3,1978,2,2
1982,1,10152,6,2,2,2,1,1,3,4,2,3,1974,2,2
1982,2,10152,1,5,5,2,1,1,3,4,2,3,1980,2,2
1982,1,10153,1,2,2,2,1,1,3,4,2,3,1963,2,2
1982,1,10154,1,2,2,2,1,1,3,4,2,3,1982,2,2
1982,1,10155,2,2,2,1,1,1,3,4,1,3,1977,2,2
1982,1,10156,2,2,2,2,1,1,3,4,1,3,1970,2,2
1982,1,10157,1,2,2,2,1,1,3,4,2,3,1972,2,2
1982,2,10157,6,2,2,2,1,1,3,4,2,3,1969,2,2
1982,1,10158,1,2,2,2,1,1,3,4,2,3,1978,2,2
1982,2,10158,1,5,5,2,1,1,3,4,1,3,1968,2,2
1982,1,10159,1,2,2,2,1,1,3,4,2,3,1978,2,2
1982,2,10159,2,4,4,1,1,1,3,4,2,3,1978,2,2
1982,1,10160,5,2,2,2,1,1,3,4,2,3,1979,2,2
1982,2,10160,1,4,4,2,2,2,3,4,2,3,1977,2,2
1982,1,10161,1,6,6,2,1,1,3,4,2,3,1977,2,2
1982,2,10161,6,1,1,2,1,1,3,4,2,3,1974,2,2
1982,1,10162,1,2,2,2,1,1,3,4,2,3,1981,2,2
1982,2,10162,9,2,2,2,2,2,3,4,2,3,1975,2,2
1982,1,10163,1,2,2,2,1,1,3,4,1,3,1974,2,2
1982,2,10163,6,2,2,1,1,1,3,4,2,3,1979,2,2
1982,1,10165,1,2,2,2,2,2,3,4,2,3,1973,2,2
1982,1,10166,2,2,2,1,1,1,3,4,1,3,1970,2,2
1982,1,10167,6,2,2,1,1,1,3,4,2,3,1979,2,2
1982,2,10167,1,2,2,2,2,2,3,4,2,3,1971,2,2
1982,1,10168,1,3,3,1,1,1,3,4,1,3,1979,2,2
1982,1,10169,1,6,6,1,1,1,3,4,1,3,1969,2,2
1982,1,10170,1,2,2,1,1,1,3,4,1,3,1963,2,2
1982,1,10171,1,2,6,2,1,1,3,4,1,3,1973,2,2
1982,1,10172,1,2,2,2,1,1,3,4,2,3,1977,2,2
1982,1,10173,1,2,2,2,1,1,3,4,1,3,1980,2,2
1982,2,10173,1,5,5,2,1,1,3,4,2,3,1981,2,2
1982,1,10174,1,6,6,1,1,1,3,4,1,3,1973,2,2
1982,1,10175,2,2,2,1,1,1,3,4,1,3,1975,2,2
1982,1,10176,1,5,5,2,1,1,3,4,2,3,1971,2,2
1982,2,10176,6,2,2,2,1,1,3,4,2,3,1979,2,2
1982,1,10177,2,2,2,2,2,2,3,4,2,3,1979,2,2
1982,2,10177,1,4,4,2,1,1,3,4,2,3,1971,2,2
1982,3,10177,1,4,4,2,1,1,3,4,2,3,1974,2,2
1982,1,10178,6,2,2,2,1,1,3,4,2,3,1976,2,2
1982,1,10179,9,4,4,1,1,1,3,4,1,3,1968,2,2
1982,1,10180,1,2,2,2,1,1,3,4,2,3,1975,2,2
1982,1,10181,1,2,2,2,1,1,3,4,1,3,1970,2,2
1982,1,10182,4,2,2,1,1,1,3,4,2,3,1971,2,2
1982,1,10183,6,2,2,2,1,1,3,4,2,3,1978,2,2
1982,2,10183,1,3,3,2,1,1,3,4,2,3,1974,2,2
1982,1,10184,1,2,2,2,1,1,3,4,1,3,1979,2,1
1982,1,10185,6,3,3,1,1,1,3,4,1,3,1973,2,2
1982,1,10186,1,2,2,1,1,1,3,4,2,3,1982,2,2
1982,2,10186,1,2,2,2,1,1,3,4,1,3,1979,2,2
1982,1,10187,1,2,2,2,1,1,3,4,1,3,1978,2,2
1982,1,10188,1,2,2,2,1,1,3,4,2,3,1973,2,2
1982,2,10188,1,3,3,2,1,1,3,4,2,3,1968,2,2
1982,1,10189,1,5,5,2,1,1,3,4,2,3,1975,2,2
1982,2,10189,6,2,2,2,1,1,3,4,2,3,1979,2,2
1982,1,10190,1,2,2,2,1,1,3,4,1,3,1976,2,2
1982,2,10190,1,4,4,1,1,1,3,4,2,3,1976,2,2
1982,1,10191,4,2,2,2,2,2,3,4,1,3,1977,2,2
1982,1,10192,1,3,3,2,1,1,3,4,1,3,1981,2,2
1982,2,10192,5,2,2,2,1,1,3,4,2,3,1976,2,2
1982,1,10193,1,7,7,2,1,1,3,4,1,3,1979,2,2
1982,1,10194,1,2,2,2,1,1,3,4,2,3,1980,2,2
1982,2,10194,1,2,2,2,1,1,3,4,2,3,1978,2,2
1982,1,10195,2,2,2,1,1,1,3,4,1,3,1973,2,2
1982,1,10196,8,2,2,2,1,1,3,4,2,1,1978,2,2
1982,1,10197,1,5,5,2,1,1,3,4,2,3,1977,2,2
1982,2,10197,2,2,2,2,1,1,3,4,2,3,1968,2,2
1982,1,10198,2,2,2,2,1,1,3,4,1,3,1979,2,2
1982,1,10199,6,1,1,2,1,1,3,4,1,3,1973,2,2
1982,1,10200,2,2,5,2,1,1,3,4,1,3,1982,2,2
1982,1,10201,6,2,2,1,1,1,3,4,2,3,1979,2,2
1982,1,10202,1,2,2,2,1,1,3,4,2,3,1967,2,2
1982,1,10203,2,2,2,2,1,1,3,4,2,3,1968,2,2
1982,1,10204,1,3,3,2,1,1,3,4,2,3,1973,2,2
1982,2,10204,7,2,2,2,4,1,3,3,1,3,1980,2,2
1982,1,10205,2,3,3,2,1,1,3,4,2,3,1978,2,2
1982,1,10206,1,1,1,1,1,1,3,4,1,3,1980,2,2
1982,1,10207,1,2,2,2,1,1,3,4,2,3,1976,2,2
1982,2,10207,2,2,2,2,1,1,3,4,2,3,1970,2,2
1982,1,10208,1,5,5,1,1,1,3,4,1,3,1973,2,2
1982,1,10209,1,3,3,2,2,2,3,4,2,3,1971,2,2
1982,1,10210,1,3,3,2,1,1,3,4,1,3,1967,2,2
1982,1,10211,1,3,3,2,1,1,3,4,2,3,1963,2,2
1982,2,10211,1,2,2,2,1,1,3,4,1,3,1970,2,2
1982,3,10211,1,2,2,2,1,1,3,4,2,3,1979,2,2
1982,1,10212,2,3,3,2,1,1,3,4,1,3,1975,2,2
1982,1,10213,7,2,2,2,4,1,3,3,2,3,1969,2,2
1982,2,10213,2,2,2,2,1,1,3,4,2,3,1972,2,2
1982,1,10214,1,2,2,2,1,1,3,4,2,3,1981,2,2
1982,1,10215,2,1,1,1,2,2,3,4,2,3,1955,2,2
1982,1,10216,6,2,2,2,1,1,3,4,2,3,1974,2,2
1982,2,10216,1,5,5,2,1,1,3,4,2,3,1976,2,2
1982,1,10217,1,2,2,2,1,1,3,4,2,3,1980,2,2
1982,2,10217,1,5,5,2,1,1,3,4,2,3,1981,2,2
1982,1,10218,7,1,1,2,4,1,3,3,2,3,1973,2,2
1982,1,10219,1,2,2,2,2,2,3,4,2,3,1969,2,2
1982,1,10220,9,7,7,2,3,3,3,4,2,3,9999,2,2
1982,1,10221,1,1,1,1,1,1,3,4,2,3,1972,2,2
1982,1,10222,1,5,5,2,1,1,3,4,1,3,1970,2,2
1982,1,10223,1,7,7,2,2,2,3,4,1,3,1972,2,2
1982,1,10224,2,5,5,2,1,1,3,4,2,3,1978,2,2
1982,2,10224,7,2,2,2,4,1,3,3,1,3,1971,2,2
1982,1,10225,1,5,5,2,1,1,3,4,1,3,1968,2,2
1982,1,10226,2,1,1,1,1,1,3,4,1,3,1978,2,2
1982,1,10227,1,2,2,1,1,1,3,4,1,3,1982,2,2
1982,1,10228,7,2,2,2,4,1,3,3,1,3,1982,2,2
1982,2,10228,1,2,2,2,1,1,3,4,2,3,1964,2,2
1982,1,10229,1,2,2,2,1,1,3,4,1,3,1974,2,2
1982,1,10230,1,6,6,2,1,1,3,4,2,3,1979,2,2
1982,1,10231,1,3,3,2,1,1,3,4,2,3,1976,2,2
1982,2,10231,6,2,2,2,1,1,3,4,2,3,1979,2,2
1982,1,10232,2,2,2,2,1,1,3,4,2,3,1977,2,2
1982,1,10233,2,4,4,1,1,1,3,4,2,3,1979,2,2
1982,1,10234,1,2,2,2,1,1,3,4,2,3,1982,2,2
1982,2,10234,1,2,2,2,1,1,3,4,2,3,1980,2,2
1982,1,10235,1,2,2,2,1,1,3,4,1,3,1981,2,2
1982,2,10235,1,2,2,2,1,1,3,4,1,3,1976,2,2
1982,1,10236,1,4,4,1,1,1,3,4,1,3,1971,2,2
1982,1,10237,5,2,2,2,1,1,3,4,2,3,1980,2,2
1982,1,10238,1,2,2,2,1,1,3,4,1,3,1979,2,2
1982,2,10238,1,2,2,2,1,1,3,4,2,3,1975,2,2
1982,1,10239,1,2,2,2,1,1,3,4,2,3,1981,2,2
1982,2,10239,1,2,2,2,1,1,3,4,1,3,1979,2,2
1982,1,10240,1,3,3,1,1,1,3,4,1,3,1981,2,2
1982,1,10241,6,2,2,2,1,1,3,4,2,3,1980,2,2
1982,2,10241,1,3,3,2,1,1,3,4,2,3,1971,2,2
1982,1,10242,6,4,4,2,1,1,3,4,2,3,1978,2,2
1982,2,10242,7,2,7,2,4,1,3,3,1,3,9999,2,2
1982,3,10242,2,2,2,2,1,1,3,4,2,3,1970,2,2
1982,1,10243,1,1,1,1,2,2,3,4,1,3,1975,2,2
1982,1,10244,1,2,2,2,1,1,3,4,1,3,1979,2,2
1982,2,10244,9,2,2,2,1,1,3,4,2,3,1973,2,2
1982,1,10245,5,2,2,2,1,1,3,4,2,3,1970,2,2
1982,2,10245,5,5,5,2,1,1,3,4,1,3,1969,2,2
1982,1,10246,6,2,2,2,1,1,3,4,1,3,1979,2,2
1982,2,10246,1,5,5,2,2,2,3,4,2,3,1972,2,2
1982,1,10247,1,1,1,1,1,1,3,4,1,3,1980,2,2
1982,1,10248,1,2,2,2,1,1,3,4,2,3,1975,2,2
1982,2,10248,6,3,3,1,1,1,3,4,2,3,1976,2,2
1982,1,10249,1,1,1,1,1,1,3,4,1,3,1979,2,2
1982,1,10250,6,1,1,1,1,1,3,4,1,3,1980,2,2
1982,1,10251,1,2,2,1,1,1,3,4,1,3,1976,2,2
1982,1,10252,1,5,5,2,2,2,3,4,1,3,1969,2,2
1982,1,10253,1,3,3,2,1,1,3,4,2,3,1972,2,2
1982,2,10253,7,2,2,2,4,1,3,3,2,3,1968,2,2
1982,1,10254,2,2,2,2,1,1,3,4,2,3,1981,2,2
1982,1,10255,1,6,6,1,1,1,3,4,1,3,1967,2,2
1982,2,10255,6,6,6,2,1,1,3,4,2,3,1976,2,2
1982,1,10256,6,5,5,2,1,1,3,4,2,3,1979,2,2
1982,2,10256,1,4,4,2,1,1,3,4,1,3,1981,2,2
1982,1,10257,1,5,5,2,1,1,3,4,2,3,1953,2,2
1982,2,10257,6,2,2,1,1,1,3,4,1,3,1974,2,2
1982,1,10258,2,3,3,2,1,1,3,4,2,3,1969,2,2
1982,2,10258,1,2,2,2,1,1,3,4,2,3,1974,2,2
1982,1,10259,1,2,2,1,2,2,3,4,1,3,1973,2,2
1982,1,10260,1,2,2,2,1,1,3,4,2,3,1978,2,2
1982,1,10261,7,4,4,2,4,1,3,3,2,3,1980,2,2
1982,2,10261,2,2,2,2,1,1,3,4,2,3,1978,2,2
1982,1,10262,1,2,2,2,1,1,3,4,2,3,1981,2,2
1982,2,10262,1,5,5,1,1,1,3,4,2,3,1979,2,2
1982,1,10263,1,5,5,2,1,1,3,4,2,3,1981,2,2
1982,1,10264,1,3,3,2,1,1,3,4,1,3,1979,2,2
1982,1,10265,2,2,2,2,1,1,3,4,2,3,1976,2,2
1982,1,10266,7,1,1,2,4,2,3,3,1,3,1976,2,2
1982,1,10267,1,2,2,2,1,1,3,4,1,3,1979,2,2
1982,1,10268,2,2,2,2,1,1,3,4,2,3,1978,2,2
1982,2,10268,7,2,2,2,4,1,3,3,1,3,1977,2,2
1982,1,10269,1,5,5,2,1,1,3,4,2,3,1976,2,2
1982,2,10269,6,2,2,2,1,1,3,4,2,3,1979,2,2
1982,1,10270,6,2,2,2,1,1,3,4,2,3,1977,2,2
1982,2,10270,1,2,2,2,1,1,3,4,2,3,1977,2,2
1982,1,10271,2,2,2,2,1,1,3,4,2,3,1959,2,2
1982,1,10272,2,3,3,2,1,1,3,4,2,3,1974,2,2
1982,2,10272,1,2,2,2,1,1,3,4,2,3,1972,2,2
1982,1,10273,1,2,2,2,1,1,3,4,2,3,1971,2,2
1982,1,10274,2,2,2,2,1,1,3,4,2,3,1981,2,2
1982,2,10274,7,2,2,2,4,2,3,3,1,3,1981,2,2
1982,1,10275,6,2,2,1,1,1,3,4,1,3,1979,2,2
1982,2,10275,1,3,3,2,1,1,3,4,2,3,1977,2,2
1982,3,10275,1,4,4,2,1,1,3,4,2,3,1973,2,2
1982,1,10276,1,2,2,1,1,1,3,4,1,3,1972,2,2
1982,1,10277,6,4,4,2,1,1,3,4,2,3,1970,2,2
1982,2,10277,6,2,2,2,1,1,3,4,1,3,1980,2,2
1982,1,10278,6,1,1,2,1,1,3,4,2,3,1978,2,2
1982,1,10279,1,3,3,1,1,1,3,4,1,3,1976,2,2
1982,1,10280,1,2,2,2,1,1,3,4,2,3,1979,2,2
1982,2,10280,1,2,2,2,1,1,3,4,2,3,1977,2,2
1982,1,10281,1,2,2,1,1,1,3,4,1,3,1972,2,2
1982,1,10282,1,3,3,1,1,1,3,4,1,3,1973,2,2
1982,1,10283,6,4,4,2,1,1,3,4,2,3,1971,2,2
1982,2,10283,1,2,2,2,1,1,3,4,2,3,1966,2,2
1982,1,10284,1,5,5,2,1,1,3,4,2,3,1973,2,2
1982,2,10284,7,2,2,2,4,1,3,3,2,3,1981,2,2
1982,1,10285,1,2,2,2,1,1,3,4,1,3,1981,2,1
