YEAR,VEH_NO,ST_CASE,A_BODY,A_IMP1,A_IMP2,A_VROLL,A_LIC_S,A_LIC_C,A_CDL_S,A_MC_L_S,A_SPVEH,A_SBUS,A_MOD_YR,A_DRDIS,A_DRDRO
1986,1,10083,2,2,2,2,2,2,3,4,1,3,1974,2,1
1986,1,10084,6,6,6,2,1,1,3,4,2,3,1984,2,2
1986,2,10084,2,6,6,2,1,1,3,4,1,3,1983,2,2
1986,1,10085,2,1,1,1,1,1,3,4,2,3,1984,2,2
1986,1,10086,2,2,2,2,1,1,3,4,2,3,1985,2,2
1986,1,10087,3,2,2,2,1,1,3,4,2,3,1983,2,2
1986,2,10087,1,2,2,2,1,1,3,4,2,3,1979,2,2
1986,1,10088,1,2,2,2,2,2,3,4,2,3,1973,2,2
1986,2,10088,1,2,2,2,1,1,3,4,2,3,1982,2,2
1986,1,10089,2,2,2,2,1,1,3,4,2,3,1983,2,2
1986,1,10090,1,2,7,2,1,1,3,4,1,3,1980,2,2
1986,1,10091,1,2,2,2,1,1,3,4,2,3,1972,2,2
1986,2,10091,1,2,2,2,1,1,3,4,1,3,1975,2,2
1986,1,10092,1,2,2,2,1,1,3,4,2,3,1981,2,2
1986,1,10093,1,2,2,1,2,2,3,4,2,3,1984,2,2
1986,1,10094,1,6,7,1,1,1,3,4,2,3,1981,2,2
1986,1,10095,1,2,2,2,1,1,3,4,2,3,1980,2,2
1986,1,10096,1,6,6,2,3,3,3,4,1,3,1974,2,2
1986,1,10097,1,2,7,2,1,1,3,4,1,3,1973,2,2
1986,1,10098,1,3,3,2,1,1,3,4,1,3,1973,2,2
1986,2,10098,1,2,2,2,1,1,3,4,2,3,1984,2,2
1986,1,10099,6,2,2,2,1,1,3,4,2,3,1976,2,2
1986,2,10099,1,4,4,2,1,1,3,4,2,3,1982,2,2
1986,3,10099,1,4,4,2,1,1,3,4,2,3,1986,2,2
1986,4,10099,1,4,4,2,1,1,3,4,2,3,1986,2,2
1986,1,10100,1,2,2,2,1,1,3,4,2,3,1981,2,2
1986,1,10101,1,2,7,2,1,1,3,4,2,3,1984,2,2
1986,1,10102,1,2,2,1,1,1,3,4,1,3,1986,2,2
1986,1,10103,1,2,2,2,1,1,3,4,2,3,1970,2,2
1986,2,10103,2,2,2,2,1,1,3,4,2,3,1978,2,2
1986,1,10104,2,2,7,2,1,1,3,4,1,3,1981,2,2
1986,1,10105,2,2,2,2,1,1,3,4,2,3,1978,2,2
1986,2,10105,1,5,5,2,1,1,3,4,2,3,1977,2,2
1986,1,10106,1,2,2,2,1,1,3,4,2,3,1970,2,2
1986,2,10106,1,3,3,2,2,2,3,4,2,3,1970,2,2
1986,1,10107,1,2,2,2,1,1,3,4,2,3,1975,2,2
1986,1,10108,1,2,2,2,1,1,3,4,2,3,1981,2,2
1986,2,10108,6,2,2,2,1,1,3,4,2,3,1968,2,2
1986,1,10109,1,6,2,1,2,2,3,4,1,3,1981,2,2
1986,1,10110,1,1,1,2,1,1,3,4,2,3,1973,2,2
1986,1,10111,1,2,7,2,2,2,3,4,2,3,1976,2,2
1986,1,10112,4,2,2,2,1,1,3,4,2,3,1985,2,1
1986,1,10113,6,5,5,2,1,1,3,4,2,3,1975,2,2
1986,2,10113,1,2,2,2,1,1,3,4,1,3,1980,2,2
1986,1,10114,1,5,5,2,1,1,3,4,2,3,1985,2,2
1986,2,10114,1,2,2,2,1,1,3,4,2,3,1980,2,2
1986,1,10115,1,2,2,2,1,1,3,4,2,3,1980,2,2
1986,1,10116,6,4,4,2,1,1,3,4,2,3,1978,2,2
1986,2,10116,6,2,2,2,1,1,3,4,1,3,1980,2,1
1986,1,10117,2,4,4,1,1,1,3,4,1,3,1985,2,2
1986,1,10118,1,3,3,1,1,1,3,4,2,3,1977,2,2
1986,2,10118,6,2,2,2,2,2,3,4,1,3,1979,2,2
1986,1,10119,1,4,4,2,2,2,3,4,1,3,1986,2,2
1986,1,10120,1,2,2,2,1,1,3,4,2,3,1986,2,2
1986,2,10120,1,2,2,2,1,1,3,4,2,3,1980,2,2
1986,1,10121,1,2,2,2,1,1,3,4,2,3,1973,2,2
1986,2,10121,1,2,2,1,1,1,3,4,2,3,1986,2,2
1986,1,10122,1,5,5,2,1,1,3,4,2,3,1985,2,2
1986,2,10122,3,2,2,2,1,1,3,4,1,3,1979,2,2
1986,1,10123,2,3,3,1,1,1,3,4,2,3,1969,2,2
1986,1,10124,1,2,2,2,1,1,3,4,2,3,1978,2,2
1986,1,10125,2,2,2,2,1,1,3,4,2,3,1977,2,2
1986,2,10125,2,2,2,2,1,1,3,4,2,3,1965,2,2
1986,3,10125,4,2,2,2,1,1,3,4,2,3,1977,2,2
1986,1,10126,2,2,2,2,1,1,3,4,2,3,1970,2,2
1986,1,10127,1,2,2,2,1,1,3,4,2,3,1972,2,2
1986,2,10127,1,2,2,2,1,1,3,4,1,3,1985,2,2
1986,1,10128,2,5,5,2,1,1,3,4,2,3,1974,2,2
1986,2,10128,7,2,2,2,4,2,3,3,1,3,1982,2,2
1986,1,10129,1,2,2,1,1,1,3,4,1,3,1980,2,2
1986,1,10130,2,2,2,2,1,1,3,4,1,3,1970,2,2
1986,1,10131,1,2,2,2,1,1,3,4,2,3,1982,2,2
1986,2,10131,1,2,2,2,1,1,3,4,1,3,1971,2,2
1986,1,10132,1,1,1,1,1,1,3,4,1,3,1979,2,2
1986,1,10133,1,2,2,2,1,1,3,4,2,3,1982,2,2
1986,2,10133,2,2,2,2,1,1,3,4,2,3,1981,2,2
1986,1,10134,1,2,2,2,2,2,3,4,2,3,1971,2,2
1986,2,10134,6,2,2,2,1,1,3,4,2,3,1977,2,2
1986,1,10136,2,2,2,2,1,1,3,4,1,3,1986,2,2
1986,1,10137,1,2,2,2,2,2,3,4,1,3,1977,2,2
1986,1,10138,1,2,2,2,2,2,3,4,2,3,1980,2,2
1986,1,10139,2,2,2,2,1,1,3,4,2,3,1985,2,2
1986,1,10140,1,2,2,2,1,1,3,4,1,3,1979,2,2
1986,2,10140,6,4,4,2,1,1,3,4,2,3,1977,2,2
1986,1,10141,6,2,2,2,1,1,3,4,1,3,1971,2,2
1986,2,10141,1,2,2,1,1,1,3,4,2,3,1979,2,2
1986,1,10142,4,2,2,1,1,1,3,4,2,3,1977,2,2
1986,2,10142,1,4,4,2,1,1,3,4,2,3,1981,2,2
1986,1,10143,1,2,2,1,1,1,3,4,2,3,1978,2,2
1986,1,10144,7,2,2,2,4,1,3,3,1,3,1978,2,2
1986,2,10144,4,2,2,2,1,1,3,4,2,3,1984,2,2
1986,1,10145,1,2,2,2,2,2,3,4,1,3,1978,2,2
1986,2,10145,1,2,2,2,1,1,3,4,2,3,1980,2,2
1986,1,10146,1,2,2,2,1,1,3,4,2,3,1982,2,2
1986,2,10146,1,2,2,2,1,1,3,4,2,3,1986,2,2
1986,1,10147,2,2,2,2,1,1,3,4,2,3,1973,2,2
1986,2,10147,1,4,4,2,3,3,3,4,2,3,1967,2,2
1986,1,10148,1,2,2,1,1,1,3,4,1,3,1977,2,2
1986,1,10149,1,2,2,2,1,1,3,4,1,3,1971,2,2
1986,2,10149,1,2,2,2,2,2,3,4,1,3,1971,2,2
1986,1,10150,6,4,4,2,1,1,3,4,2,3,1977,2,2
1986,2,10150,4,2,2,1,2,2,3,4,2,3,1977,2,2
1986,1,10151,6,2,2,2,1,1,3,4,2,3,1984,2,2
1986,2,10151,1,5,5,2,1,1,3,4,2,3,1979,2,2
1986,1,10152,1,2,2,1,1,1,3,4,1,3,1985,2,2
1986,1,10153,1,2,2,2,1,1,3,4,2,3,1974,2,2
1986,1,10154,1,2,2,1,1,1,3,4,1,3,1979,2,2
1986,1,10155,6,2,2,2,1,1,3,4,2,3,1973,2,2
1986,2,10155,2,3,3,2,2,2,3,4,2,3,1974,2,2
1986,1,10156,1,2,2,2,1,1,3,4,1,3,1985,2,2
1986,1,10157,8,2,2,2,1,1,3,4,2,3,1979,2,2
1986,2,10157,1,2,2,2,1,1,3,4,2,3,1982,2,2
1986,1,10158,1,2,2,2,1,1,3,4,2,3,1972,2,2
1986,1,10159,2,2,2,2,1,1,3,4,2,3,1964,2,2
1986,1,10160,6,2,2,1,1,1,3,4,2,3,1978,2,2
1986,1,10161,1,3,3,1,1,1,3,4,2,3,1973,2,2
1986,1,10162,1,1,1,1,1,1,3,4,2,3,1981,2,2
1986,1,10163,1,2,2,2,2,2,3,4,2,3,1967,2,2
1986,1,10164,2,1,1,1,1,1,3,4,1,3,1984,2,2
1986,1,10165,1,2,2,2,1,1,3,4,1,3,1986,2,2
1986,1,10166,1,2,2,2,1,1,3,4,2,3,1985,2,2
1986,2,10166,1,2,2,2,1,1,3,4,2,3,1965,2,2
1986,1,10167,1,2,2,2,1,1,3,4,1,3,1986,2,2
1986,1,10168,2,2,2,1,1,1,3,4,1,3,1986,2,2
1986,1,10169,1,5,5,2,1,1,3,4,2,3,1974,2,2
1986,2,10169,4,2,2,2,1,1,3,4,2,3,1985,2,2
1986,1,10170,1,3,7,1,1,1,3,4,1,3,1978,2,2
1986,1,10171,2,2,2,2,2,2,3,4,2,3,1979,2,2
1986,2,10171,7,2,2,2,4,1,3,3,2,3,1981,2,2
1986,1,10172,1,5,5,1,1,1,3,4,2,3,1977,2,2
1986,2,10172,2,2,2,1,1,1,3,4,2,3,1981,2,2
1986,1,10173,9,2,2,2,3,3,3,4,2,3,9999,2,2
1986,1,10174,1,2,2,2,1,1,3,4,1,3,1982,2,2
1986,2,10174,1,2,2,2,1,1,3,4,2,3,1973,2,2
1986,1,10175,2,2,2,2,1,1,3,4,2,3,1986,2,2
1986,1,10176,1,2,2,2,1,1,3,4,2,3,1979,2,2
1986,1,10177,1,5,5,1,1,1,3,4,1,3,1984,2,2
1986,1,10178,1,2,2,1,1,1,3,4,2,3,1985,2,2
1986,2,10178,1,2,2,2,1,1,3,4,2,3,1982,2,2
1986,1,10179,7,4,4,2,4,1,3,3,1,3,1976,2,2
1986,2,10179,4,2,2,2,1,1,3,4,2,3,1985,2,2
1986,1,10180,1,3,3,2,2,2,3,4,1,3,1967,2,2
1986,2,10180,2,2,2,2,1,1,3,4,2,3,1973,2,2
1986,1,10181,4,4,4,1,1,1,3,4,2,3,1979,2,2
1986,2,10181,1,2,2,2,1,1,3,4,1,3,1983,2,2
1986,1,10182,2,2,2,1,1,1,3,4,1,3,1974,2,2
1986,1,10183,1,2,2,2,1,1,3,4,2,3,1975,2,2
1986,2,10183,2,2,7,2,1,1,3,4,2,3,1985,2,2
1986,3,10183,1,2,2,2,1,1,3,4,2,3,1981,2,2
1986,1,10184,1,2,2,2,2,2,3,4,1,3,1975,2,1
1986,1,10185,1,1,1,1,1,1,3,4,1,3,1985,2,2
1986,1,10186,6,4,4,2,1,1,3,4,2,3,1984,2,2
1986,1,10187,1,2,2,2,1,1,3,4,2,3,1975,2,2
1986,2,10187,1,3,3,2,1,1,3,4,2,3,1978,2,2
1986,1,10188,1,2,2,2,1,1,3,4,1,3,1977,2,2
1986,1,10189,5,2,2,1,2,2,3,4,2,3,1974,2,2
1986,2,10189,6,2,2,2,1,1,3,4,2,3,1976,2,2
1986,1,10190,1,2,2,2,1,1,3,4,2,3,1986,2,2
1986,2,10190,8,4,4,2,1,1,3,4,2,1,1980,2,2
1986,1,10191,1,6,6,2,1,1,3,4,2,3,1976,2,2
1986,1,10192,1,2,2,2,1,1,3,4,1,3,1984,2,2
1986,1,10193,1,3,3,2,1,1,3,4,2,3,1975,2,2
1986,2,10193,1,2,2,2,1,1,3,4,2,3,1984,2,2
1986,1,10194,1,5,5,2,1,1,3,4,2,3,1985,2,2
1986,2,10194,6,2,2,2,1,1,3,4,2,3,1985,2,2
1986,1,10195,1,2,2,2,1,1,3,4,1,3,1967,2,2
1986,1,10196,1,2,2,2,1,1,3,4,1,3,1982,2,2
1986,2,10196,1,5,5,2,1,1,3,4,2,3,1980,2,2
1986,1,10199,1,5,5,2,3,3,3,4,2,3,1976,2,2
1986,1,10200,1,2,2,2,1,1,3,4,2,3,1974,2,2
1986,1,10201,1,2,2,1,1,1,3,4,1,3,1966,2,2
1986,1,10202,1,2,2,2,1,1,3,4,1,3,1981,2,2
1986,1,10203,1,3,3,1,1,1,3,4,1,3,1966,2,2
1986,1,10204,2,3,3,1,1,1,3,4,2,3,1978,2,2
1986,1,10205,1,2,2,2,1,1,3,4,1,3,1976,2,2
1986,2,10205,1,5,5,2,1,1,3,4,2,3,1971,2,2
1986,1,10206,1,2,2,1,1,1,3,4,2,3,1977,2,2
1986,1,10207,6,4,4,2,1,1,3,4,2,3,1973,2,2
1986,2,10207,7,4,4,2,4,1,3,3,2,3,1980,2,2
1986,3,10207,1,2,2,2,1,1,3,4,1,3,1981,2,2
1986,1,10208,2,5,5,2,1,1,3,4,2,3,1984,2,2
1986,2,10208,2,2,2,2,1,1,3,4,2,3,1981,2,2
1986,1,10209,1,3,3,2,1,1,3,4,2,3,1977,2,2
1986,2,10209,3,2,2,2,1,1,3,4,2,3,1984,2,2
1986,1,10210,1,2,2,2,1,1,3,4,2,3,1983,2,2
1986,2,10210,1,3,3,2,1,1,3,4,2,3,1970,2,2
1986,1,10211,1,2,5,2,1,1,3,4,1,3,1979,2,2
1986,1,10212,1,2,2,2,3,3,3,4,1,3,9999,2,2
1986,1,10213,6,2,2,1,1,1,3,4,2,3,1979,2,2
1986,1,10214,1,2,2,1,2,2,3,4,1,3,1972,2,2
1986,1,10215,6,3,3,1,1,1,3,4,1,3,1985,2,2
1986,1,10216,1,2,2,1,1,1,3,4,2,3,1981,2,2
1986,2,10216,2,5,5,2,1,1,3,4,2,3,1967,2,2
1986,1,10217,1,2,2,2,1,1,3,4,2,3,1979,2,2
1986,1,10218,6,1,1,1,1,1,3,4,1,3,1974,2,2
1986,1,10219,2,1,1,1,1,1,3,4,1,3,1986,2,2
1986,1,10220,1,1,1,1,1,1,3,4,2,3,1984,2,2
1986,1,10221,1,5,5,2,1,1,3,4,2,3,1983,2,2
1986,2,10221,6,2,2,2,1,1,3,4,2,3,1986,2,2
1986,1,10222,1,2,2,1,1,1,3,4,1,3,1985,2,2
1986,1,10223,1,3,3,2,1,1,3,4,1,3,1983,2,2
1986,1,10224,2,2,2,1,1,1,3,4,2,3,1983,2,2
1986,2,10224,1,2,2,2,1,1,3,4,2,3,1984,2,2
1986,1,10225,1,3,3,2,2,2,3,4,1,3,1977,2,2
1986,1,10226,1,4,4,2,1,1,3,4,2,3,1969,2,2
1986,2,10226,1,2,2,2,1,1,3,4,1,3,1985,2,2
1986,1,10227,4,2,2,1,1,1,3,4,1,3,1975,2,2
1986,1,10228,3,1,1,1,1,1,3,4,2,3,1973,2,2
1986,1,10229,1,2,2,2,1,1,3,4,1,3,1984,2,2
1986,2,10229,2,2,2,2,1,1,3,4,2,3,1984,2,2
1986,1,10230,6,2,2,2,1,1,3,4,2,3,1983,2,2
1986,2,10230,1,2,2,2,1,1,3,4,2,3,1985,2,2
1986,1,10231,7,2,2,2,4,1,3,3,1,3,1979,2,2
1986,1,10232,1,1,1,1,1,1,3,4,1,3,1978,2,2
1986,1,10233,2,3,3,1,1,1,3,4,1,3,1985,2,2
1986,1,10234,1,2,2,2,1,1,3,4,1,3,1986,2,2
1986,1,10235,2,2,2,2,1,1,3,4,1,3,1974,2,2
1986,1,10236,2,2,4,2,1,1,3,4,1,3,1984,2,2
1986,2,10236,6,2,2,2,1,1,3,4,1,3,1977,2,2
1986,3,10236,6,4,4,2,1,1,3,4,2,3,1980,2,2
1986,1,10237,1,2,2,2,1,1,3,4,1,3,1981,2,2
1986,1,10238,1,1,1,1,2,2,3,4,1,3,1971,2,2
1986,1,10241,1,3,3,2,1,1,3,4,2,3,1973,2,2
1986,2,10241,1,2,2,2,1,1,3,4,2,3,1980,2,2
1986,3,10241,1,2,2,2,1,1,3,4,2,3,1985,2,2
1986,1,10242,2,2,2,1,1,1,3,4,1,3,1969,2,2
1986,1,10243,1,3,3,1,1,1,3,4,2,3,1986,2,2
1986,1,10245,1,4,4,2,1,1,3,4,2,3,1972,2,2
1986,2,10245,2,2,2,1,1,1,3,4,1,3,1985,2,2
1986,1,10246,2,5,2,1,2,2,3,4,1,3,1984,2,2
1986,1,10247,2,3,3,1,1,1,3,4,1,3,1984,2,2
1986,1,10248,1,1,1,1,2,2,3,4,1,3,1968,2,2
1986,1,10249,1,3,3,2,1,1,3,4,2,3,1977,2,2
1986,2,10249,2,2,2,2,1,1,3,4,2,3,1969,2,2
1986,1,10250,2,2,2,2,1,1,3,4,2,3,1985,2,2
1986,2,10250,1,6,6,2,1,1,3,4,2,3,1984,2,2
1986,1,10252,1,3,3,2,1,1,3,4,1,3,1972,2,2
1986,2,10252,1,2,2,2,1,1,3,4,2,3,1979,2,2
1986,1,10253,2,2,2,1,1,1,3,4,1,3,1976,2,2
1986,1,10254,1,2,2,2,1,1,3,4,2,3,1981,2,2
1986,1,10255,1,1,1,1,2,2,3,4,1,3,1974,2,2
1986,1,10256,1,2,2,1,2,2,3,4,1,3,1978,2,2
1986,1,10257,1,4,4,2,1,1,3,4,2,3,1979,2,2
1986,2,10257,1,2,2,2,1,1,3,4,2,3,1974,1,2
1986,1,10258,1,2,2,1,1,1,3,4,1,3,1985,2,2
1986,1,10259,1,2,2,2,1,1,3,4,2,3,1976,2,2
1986,2,10259,1,2,2,2,1,1,3,4,2,3,1986,2,2
1986,1,10260,1,2,2,1,2,2,3,4,1,3,1978,2,2
1986,1,10262,1,7,7,1,1,1,3,4,2,3,1978,2,2
1986,1,10263,1,4,4,1,1,1,3,4,1,3,1985,2,2
1986,1,10264,1,2,2,2,1,1,3,4,2,3,1981,2,2
1986,1,10265,1,2,2,1,1,1,3,4,1,3,1984,2,2
1986,1,10266,3,1,1,1,1,1,3,4,1,3,1970,2,2
1986,1,10267,1,2,2,1,1,1,3,4,1,3,1985,2,2
1986,1,10268,2,2,2,2,1,1,3,4,2,3,1971,2,2
1986,1,10269,1,2,2,1,2,2,3,4,1,3,1976,2,2
1986,1,10270,1,2,2,2,2,2,3,4,1,3,1973,2,2
1986,1,10271,1,1,1,1,1,1,3,4,1,3,1982,2,2
1986,1,10272,1,2,2,2,1,1,3,4,2,3,1985,2,2
1986,1,10273,1,2,2,2,1,1,3,4,1,3,1985,2,2
1986,2,10273,1,2,2,2,1,1,3,4,2,3,1978,2,2
1986,1,10274,1,2,2,2,1,1,3,4,2,3,1976,2,2
1986,2,10274,1,2,2,2,1,1,3,4,1,3,1981,2,2
1986,1,10275,1,1,1,1,2,2,3,4,1,3,1974,2,2
1986,1,10276,4,1,1,1,2,2,3,4,1,3,1986,2,2
1986,1,10279,1,5,5,2,1,1,3,4,1,3,1977,2,2
1986,2,10279,1,2,2,2,1,1,3,4,2,3,1980,2,2
1986,1,10280,2,2,2,2,1,1,3,4,2,3,1979,2,2
1986,1,10281,6,5,5,1,1,1,3,4,2,3,1955,2,2
1986,2,10281,1,2,2,2,2,2,3,4,2,3,1982,2,2
1986,1,10282,7,5,5,2,4,2,3,3,1,3,1984,2,2
1986,1,10283,1,1,1,1,1,1,3,4,1,3,1976,2,2
1986,1,10284,2,2,6,1,1,1,3,4,1,3,1984,1,2
1986,1,10285,1,5,5,2,2,2,3,4,1,3,1966,2,2
1986,1,10286,1,4,4,1,1,1,3,4,2,3,1978,2,2
1986,2,10286,4,2,2,2,1,1,3,4,2,3,1973,2,2
1986,1,10287,2,1,1,1,1,1,3,4,1,3,1982,2,2
1986,1,10288,1,2,2,2,1,1,3,4,2,3,1978,2,2
1986,2,10288,1,2,2,2,1,1,3,4,2,3,1978,2,2
1986,3,10288,1,2,2,2,1,1,3,4,2,3,1975,2,2
1986,4,10288,1,2,2,2,1,1,3,4,2,3,1978,2,2
1986,1,10289,1,4,4,2,1,1,3,4,2,3,1976,2,2
1986,2,10289,1,2,2,2,1,1,3,4,2,3,1981,2,2
1986,1,10290,1,5,5,1,1,1,3,4,2,3,1972,2,2
1986,2,10290,1,2,2,2,1,1,3,4,2,3,1982,2,2
1986,1,10291,1,5,5,1,1,1,3,4,2,3,1985,2,2
1986,2,10291,1,2,2,1,1,1,3,4,1,3,1978,2,2
1986,1,10292,1,2,2,2,1,1,3,4,1,3,1985,2,2
1986,1,10293,1,2,2,2,1,1,3,4,1,3,1976,2,2
