YEAR,VEH_NO,ST_CASE,A_BODY,A_IMP1,A_IMP2,A_VROLL,A_LIC_S,A_LIC_C,A_CDL_S,A_MC_L_S,A_SPVEH,A_SBUS,A_MOD_YR,A_DRDIS,A_DRDRO
1985,2,10024,1,2,2,2,1,1,3,4,2,3,1985,2,2
1985,1,10025,2,2,2,2,1,1,3,4,2,3,1971,2,2
1985,2,10025,1,3,3,2,1,1,3,4,2,3,1979,2,2
1985,1,10026,1,2,2,2,1,1,3,4,1,3,1978,2,2
1985,2,10026,1,2,2,2,1,1,3,4,2,3,1969,2,2
1985,1,10027,2,2,2,2,1,1,3,4,2,3,1967,2,2
1985,1,10028,1,2,2,2,1,1,3,4,2,3,1978,2,1
1985,1,10029,2,2,2,2,1,1,3,4,2,3,1983,2,2
1985,2,10029,1,5,5,2,1,1,3,4,2,3,1974,2,2
1985,1,10030,6,2,2,2,1,1,3,4,2,3,1984,2,2
1985,2,10030,2,3,3,2,1,1,3,4,2,3,1982,2,2
1985,1,10031,6,2,2,2,1,1,3,4,2,3,1979,1,2
1985,2,10031,6,4,2,2,1,1,3,4,2,3,1964,2,2
1985,1,10032,1,2,2,2,3,3,3,4,2,3,9999,2,2
1985,1,10033,2,5,5,1,1,1,3,4,1,3,1980,2,2
1985,1,10034,1,1,1,1,1,1,3,4,2,3,1979,2,2
1985,1,10035,1,2,2,1,1,1,3,4,1,3,1972,2,2
1985,1,10036,6,2,2,2,1,1,3,4,2,3,1981,2,1
1985,1,10037,1,2,2,2,1,1,3,4,2,3,1971,2,2
1985,1,10038,2,2,2,2,2,2,3,4,2,3,1972,2,2
1985,2,10038,1,2,2,2,1,1,3,4,2,3,1979,2,2
1985,1,10039,2,2,2,2,1,1,3,4,2,3,1970,2,2
1985,2,10039,2,2,2,2,1,1,3,4,2,3,1979,2,2
1985,1,10040,1,3,3,2,1,1,3,4,1,3,1971,2,2
1985,2,10040,2,2,2,2,1,1,3,4,2,3,1979,2,2
1985,1,10041,1,1,1,1,1,1,3,4,1,3,1981,2,2
1985,1,10042,1,3,3,2,1,1,3,4,2,3,1980,2,2
1985,2,10042,6,2,2,2,2,2,3,4,2,3,1968,2,2
1985,1,10043,1,4,5,2,1,1,3,4,2,3,1980,1,2
1985,2,10043,1,2,2,2,1,1,3,4,2,3,1969,2,2
1985,1,10044,1,2,2,2,1,1,3,4,2,3,1977,2,2
1985,2,10044,1,4,6,1,1,1,3,4,2,3,1984,2,2
1985,1,10045,9,1,1,1,1,1,3,4,2,3,1984,2,2
1985,1,10046,1,1,1,1,3,3,3,4,2,3,1979,2,2
1985,1,10047,2,2,2,2,1,1,3,4,2,3,1978,2,2
1985,2,10047,7,2,2,2,4,1,3,3,1,3,1984,2,2
1985,1,10048,1,2,7,2,1,1,3,4,1,3,1979,2,2
1985,1,10049,2,1,1,2,1,1,3,4,2,3,1982,2,2
1985,1,10050,2,2,2,2,1,1,3,4,2,3,1978,2,2
1985,2,10050,2,2,2,2,1,1,3,4,2,3,1977,2,2
1985,1,10051,1,2,2,2,1,1,3,4,2,3,1978,2,2
1985,2,10051,1,2,2,2,2,2,3,4,2,3,1975,2,2
1985,1,10052,6,2,2,2,1,1,3,4,2,3,1973,2,2
1985,2,10052,2,3,3,2,1,1,3,4,2,3,1973,2,2
1985,1,10053,1,2,2,2,1,1,3,4,2,3,1970,2,2
1985,2,10053,1,2,2,2,1,1,3,4,2,3,1982,2,2
1985,1,10054,1,5,5,2,1,1,3,4,1,3,1984,2,2
1985,1,10055,1,2,2,2,1,1,3,4,1,3,1978,2,2
1985,1,10056,1,1,1,2,1,1,3,4,2,3,1972,2,2
1985,1,10057,1,2,2,2,2,2,3,4,1,3,1975,2,2
1985,2,10057,1,4,4,2,3,3,3,4,2,3,1982,2,2
1985,1,10058,7,2,2,2,4,1,3,3,1,3,1982,2,2
1985,2,10058,1,2,2,2,2,2,3,4,2,3,1972,2,2
1985,1,10059,1,3,3,2,2,2,3,4,2,3,1976,2,2
1985,1,10060,1,2,2,2,1,1,3,4,2,3,1971,2,2
1985,1,10061,1,2,2,2,1,1,3,4,2,3,1982,2,2
1985,2,10061,6,2,2,1,1,1,3,4,2,3,1978,2,2
1985,3,10061,1,2,2,2,1,1,3,4,2,3,1974,2,2
1985,4,10061,1,2,2,2,1,1,3,4,2,3,1983,2,2
1985,1,10062,1,3,3,2,1,1,3,4,2,3,1973,2,2
1985,2,10062,2,2,2,2,1,1,3,4,2,3,1982,2,2
1985,1,10063,2,2,2,2,1,1,3,4,2,3,1972,2,2
1985,1,10064,1,2,2,2,1,1,3,4,1,3,1973,2,2
1985,2,10064,8,4,4,2,1,1,3,4,2,1,1974,2,2
1985,1,10065,1,2,2,2,1,1,3,4,2,3,1981,1,2
1985,1,10066,1,2,7,1,1,1,3,4,1,3,1976,2,2
1985,1,10067,2,1,1,1,1,1,3,4,2,3,1969,2,2
1985,1,10068,1,2,2,1,1,1,3,4,1,3,1984,2,2
1985,1,10069,1,2,2,1,1,1,3,4,2,3,1976,2,2
1985,1,10070,7,2,2,2,4,1,3,3,2,3,1979,2,2
1985,1,10071,1,2,2,2,1,1,3,4,2,3,1982,2,2
1985,1,10072,2,2,2,1,1,1,3,4,1,3,1984,2,2
1985,1,10073,1,2,2,2,1,1,3,4,2,3,1965,2,2
1985,2,10073,2,5,5,2,2,2,3,4,2,3,1974,2,2
1985,1,10074,1,2,2,2,1,1,3,4,1,3,1977,2,2
1985,1,10075,1,2,7,2,2,2,3,4,1,3,1977,2,2
1985,1,10076,1,2,2,1,1,1,3,4,1,3,1974,2,2
1985,2,10076,2,4,4,1,1,1,3,4,2,3,1984,2,2
1985,1,10077,1,5,5,2,2,2,3,4,1,3,1984,2,2
1985,1,10078,6,1,1,1,1,1,3,4,2,3,1973,2,2
1985,1,10079,1,2,2,2,1,1,3,4,1,3,1966,2,2
1985,1,10080,1,6,2,2,1,1,3,4,1,3,1972,2,2
1985,1,10081,2,2,2,2,1,1,3,4,2,3,1973,2,2
1985,1,10082,2,6,6,1,1,1,3,4,2,3,1983,2,2
1985,1,10083,1,2,2,2,1,1,3,4,2,3,1978,2,2
1985,2,10083,1,2,2,2,1,1,3,4,2,3,1985,2,2
1985,1,10084,1,2,2,2,2,2,3,4,2,3,1983,2,2
1985,2,10084,3,2,2,2,1,1,3,4,2,3,1984,2,2
1985,1,10085,1,2,2,2,1,1,3,4,2,3,1973,2,2
1985,1,10086,1,5,5,2,1,1,3,4,2,3,1979,2,2
1985,2,10086,1,2,2,2,1,1,3,4,2,3,1982,2,2
1985,1,10087,1,2,2,2,1,1,3,4,2,3,1981,2,2
1985,1,10088,1,5,5,1,1,1,3,4,1,3,1976,2,2
1985,1,10089,7,2,2,2,4,1,3,3,1,3,1982,2,2
1985,1,10090,2,2,2,2,1,1,3,4,1,3,1984,2,2
1985,2,10090,6,2,2,2,1,1,3,4,2,3,1977,2,2
1985,1,10091,3,2,2,2,1,1,3,4,2,3,1968,2,2
1985,1,10092,6,2,2,2,1,1,3,4,2,3,1979,2,2
1985,2,10092,1,2,2,2,1,1,3,4,2,3,1979,2,2
1985,1,10093,1,4,2,2,1,1,3,4,2,3,1984,2,2
1985,2,10093,1,2,2,1,1,1,3,4,1,3,1978,2,2
1985,1,10094,1,2,2,2,2,2,3,4,2,3,1972,2,2
1985,1,10095,1,2,2,2,1,1,3,4,2,3,1981,2,2
1985,2,10095,6,4,4,2,2,2,3,4,2,3,1977,2,2
1985,1,10096,1,2,2,2,1,1,3,4,2,3,1980,2,2
1985,2,10096,2,2,2,2,1,1,3,4,2,3,1975,2,2
1985,3,10096,1,4,4,2,1,1,3,4,2,3,1979,2,2
1985,1,10097,6,5,5,2,1,1,3,4,2,3,1980,2,2
1985,2,10097,1,2,2,2,2,2,3,4,1,3,1976,2,2
1985,1,10098,1,7,7,2,1,1,3,4,1,3,1985,2,2
1985,1,10099,1,2,7,1,1,1,3,4,2,3,1980,2,2
1985,1,10100,1,2,2,2,1,1,3,4,2,3,1981,2,2
1985,1,10101,1,2,2,2,1,1,3,4,2,3,1983,2,2
1985,2,10101,2,2,2,2,1,1,3,4,2,3,1964,2,2
1985,1,10102,2,2,2,2,1,1,3,4,2,3,1978,2,2
1985,2,10102,7,2,2,2,4,1,3,3,2,3,9999,2,2
1985,1,10103,1,3,3,2,1,1,3,4,2,3,1984,2,2
1985,2,10103,4,2,2,2,1,1,3,4,1,3,1979,2,2
1985,1,10104,2,2,2,2,1,1,3,4,2,3,1981,2,2
1985,1,10105,6,2,7,2,1,1,3,4,2,3,1983,2,2
1985,2,10105,1,2,2,2,1,1,3,4,2,3,1982,2,2
1985,3,10105,6,2,2,2,1,1,3,4,2,3,1975,2,2
1985,1,10106,1,4,7,1,1,1,3,4,1,3,1974,2,2
1985,1,10107,1,2,2,2,1,1,3,4,1,3,1972,2,2
1985,1,10108,2,2,2,2,1,1,3,4,2,3,1978,2,2
1985,1,10109,2,2,2,2,1,1,3,4,2,3,1976,2,2
1985,2,10109,6,4,4,2,1,1,3,4,2,3,1985,2,2
1985,1,10110,1,4,3,2,2,2,3,4,2,3,1976,2,2
1985,2,10110,1,3,3,2,1,1,3,4,2,3,1975,2,2
1985,3,10110,1,2,2,2,1,1,3,4,2,3,1985,2,2
1985,1,10111,1,4,7,2,1,1,3,4,2,3,1984,2,2
1985,2,10111,1,3,7,2,1,1,3,4,2,3,1974,2,2
1985,3,10111,4,2,2,2,1,1,3,4,2,3,1977,2,2
1985,1,10112,1,1,1,1,1,1,3,4,1,3,1969,2,2
1985,1,10113,1,2,7,2,1,1,3,4,2,3,1974,2,2
1985,1,10114,2,2,2,2,1,1,3,4,1,3,1985,2,2
1985,1,10115,8,2,2,2,1,1,3,4,2,3,1960,2,2
1985,2,10115,1,2,2,2,1,1,3,4,2,3,1984,2,2
1985,1,10116,1,5,5,2,1,1,3,4,1,3,1969,2,2
1985,1,10117,1,1,1,1,1,1,3,4,1,3,1977,2,2
1985,1,10118,1,2,2,2,1,1,3,4,2,3,1973,2,2
1985,2,10118,1,3,3,2,1,1,3,4,2,3,1965,2,2
1985,1,10119,1,2,2,1,1,1,3,4,2,3,1978,2,2
1985,1,10120,1,6,6,1,1,1,3,4,1,3,1980,2,2
1985,1,10121,1,5,5,2,1,1,3,4,2,3,1982,2,2
1985,2,10121,6,2,2,2,1,1,3,4,2,3,1985,2,2
1985,1,10122,1,2,2,2,1,1,3,4,1,3,1984,2,2
1985,1,10123,1,2,7,2,1,1,3,4,1,3,1979,2,1
1985,1,10124,2,3,3,2,1,1,3,4,1,3,1982,2,2
1985,1,10125,1,2,2,1,1,1,3,4,1,3,1981,2,2
1985,1,10126,2,2,2,2,1,1,3,4,2,3,1984,2,2
1985,2,10126,1,2,2,2,1,1,3,4,2,3,1978,2,2
1985,1,10127,1,3,7,2,1,1,3,4,2,3,1980,2,2
1985,2,10127,6,2,7,1,1,1,3,4,2,3,1978,2,2
1985,1,10128,1,2,2,2,1,1,3,4,2,3,1979,2,2
1985,2,10128,1,2,2,2,1,1,3,4,2,3,1979,2,2
1985,1,10129,1,2,2,1,1,1,3,4,1,3,1981,2,2
1985,1,10130,1,2,2,2,2,2,3,4,1,3,1968,2,2
1985,2,10130,1,2,2,2,1,1,3,4,2,3,1971,2,2
1985,1,10131,1,2,2,1,1,1,3,4,2,3,1980,2,2
1985,2,10131,1,2,7,2,1,1,3,4,2,3,1975,2,2
1985,3,10131,1,2,2,2,1,1,3,4,2,3,1982,2,2
1985,1,10132,6,5,5,2,1,1,3,4,2,3,1973,2,2
1985,2,10132,1,2,2,2,1,1,3,4,2,3,1975,2,2
1985,1,10133,2,2,2,2,1,1,3,4,2,3,1979,2,2
1985,2,10133,6,2,2,2,1,1,3,4,2,3,1982,2,2
1985,1,10134,2,5,5,2,1,1,3,4,2,3,1971,2,2
1985,2,10134,6,2,2,2,1,1,3,4,2,3,1972,2,2
1985,1,10135,4,2,2,1,1,1,3,4,2,3,1974,2,1
1985,1,10136,1,2,2,2,1,1,3,4,1,3,1983,2,2
1985,1,10137,1,1,1,1,1,1,3,4,1,3,1971,2,2
1985,1,10138,1,2,2,1,1,1,3,4,2,3,1979,2,2
1985,1,10139,6,1,1,1,1,1,3,4,1,3,1973,2,2
1985,1,10140,6,2,2,2,1,1,3,4,2,3,1974,2,2
1985,2,10140,7,2,2,2,4,3,3,3,1,3,1981,2,2
1985,1,10141,1,2,2,1,1,1,3,4,1,3,1984,2,2
1985,1,10142,1,2,7,2,1,1,3,4,1,3,1984,2,2
1985,1,10143,1,5,5,2,1,1,3,4,2,3,1973,2,2
1985,2,10143,1,2,2,2,1,1,3,4,2,3,1978,2,2
1985,1,10144,4,2,2,2,1,1,3,4,2,3,1983,2,2
1985,1,10145,1,2,2,2,2,2,3,4,1,3,1985,2,2
1985,1,10146,1,2,2,2,1,1,3,4,1,3,1979,2,2
1985,1,10147,1,2,2,2,1,1,3,4,1,3,1980,2,2
1985,1,10148,1,2,2,2,1,1,3,4,2,3,1976,2,2
1985,1,10149,1,2,2,2,1,1,3,4,2,3,1971,2,2
1985,1,10150,7,2,2,2,4,1,3,3,1,3,1977,2,2
1985,1,10151,6,2,2,2,1,1,3,4,1,3,1978,2,2
1985,2,10151,1,4,4,2,1,1,3,4,2,3,1984,2,2
1985,3,10151,1,4,4,2,1,1,3,4,2,3,1983,2,2
1985,1,10152,2,2,2,2,1,1,3,4,1,3,1984,2,2
1985,1,10153,2,1,1,1,1,1,3,4,2,3,1972,2,2
1985,1,10154,1,2,2,2,2,2,3,4,1,3,1976,2,2
1985,1,10155,1,2,2,1,1,1,3,4,1,3,1982,2,2
1985,1,10156,6,2,2,2,1,1,3,4,1,3,1977,2,2
1985,1,10157,1,2,2,2,1,1,3,4,2,3,1977,2,2
1985,2,10157,2,2,2,2,1,1,3,4,2,3,1981,2,2
1985,1,10158,1,3,3,1,1,1,3,4,1,3,1973,2,2
1985,1,10159,1,1,1,1,2,2,3,4,1,3,1984,2,2
1985,1,10160,6,2,2,2,1,1,3,4,2,3,1983,2,2
1985,1,10161,2,5,5,1,2,2,3,4,1,3,1968,2,2
1985,1,10162,1,5,5,2,1,1,3,4,2,3,1974,2,2
1985,2,10162,6,2,2,2,1,1,3,4,2,3,1980,2,2
1985,1,10163,1,2,2,2,1,1,3,4,2,3,1981,2,1
1985,2,10163,6,2,2,2,1,1,3,4,2,3,1970,2,2
1985,1,10164,2,2,2,2,1,1,3,4,2,3,1984,2,2
1985,2,10164,1,2,2,2,1,1,3,4,2,3,1983,2,2
1985,1,10165,6,4,4,2,1,1,3,4,2,3,1978,2,2
1985,1,10166,7,2,2,2,4,1,3,3,1,3,1973,2,2
1985,2,10166,1,3,7,2,1,1,3,4,2,3,1977,2,2
1985,1,10167,1,6,2,1,1,1,3,4,1,3,1974,2,2
1985,1,10168,7,3,3,2,4,1,3,3,2,3,1974,2,2
1985,1,10169,1,2,2,2,1,1,3,4,2,3,1978,2,2
1985,2,10169,1,2,2,2,2,2,3,4,1,3,1970,2,2
1985,1,10170,7,2,2,2,4,1,3,3,2,3,1983,2,2
1985,2,10170,1,3,3,2,1,1,3,4,2,3,1983,2,2
1985,1,10171,2,2,2,2,1,1,3,4,1,3,1965,2,2
1985,1,10172,2,1,1,1,1,1,3,4,1,3,1981,2,2
1985,1,10173,2,2,2,2,1,1,3,4,1,3,1982,2,2
1985,1,10174,6,6,6,2,1,1,3,4,2,3,1984,2,2
1985,1,10175,1,2,2,2,2,2,3,4,2,3,1971,2,2
1985,1,10176,7,2,2,2,4,1,3,3,2,3,1974,2,2
1985,1,10177,1,2,7,2,2,2,3,4,2,3,1973,2,2
1985,1,10178,1,5,5,2,1,1,3,4,2,3,1984,2,2
1985,2,10178,7,2,2,2,4,1,3,3,2,3,1985,2,2
1985,1,10179,1,2,2,2,1,1,3,4,2,3,1983,2,2
1985,1,10180,9,7,7,2,3,3,3,4,2,3,9999,2,2
1985,1,10181,1,3,3,2,1,1,3,4,2,3,1977,2,2
1985,1,10182,1,2,2,2,1,1,3,4,2,3,1972,2,2
1985,2,10182,1,2,2,1,2,2,3,4,2,3,1963,2,2
1985,1,10183,1,1,1,1,1,1,3,4,2,3,1978,2,2
1985,1,10184,2,2,2,1,1,1,3,4,1,3,1975,2,2
1985,1,10185,1,2,2,2,1,1,3,4,1,3,1979,2,2
1985,1,10186,1,2,2,2,1,1,3,4,2,3,1971,2,2
1985,2,10186,1,5,5,2,1,1,3,4,2,3,1977,2,2
1985,1,10187,6,2,2,2,1,1,3,4,2,3,1984,2,2
1985,2,10187,1,3,3,2,1,1,3,4,2,3,1981,2,2
1985,1,10188,2,2,2,2,1,1,3,4,2,3,1984,2,2
1985,1,10189,1,5,5,1,1,1,3,4,2,3,1968,2,2
1985,2,10189,1,2,2,2,1,1,3,4,2,3,1974,2,2
1985,1,10190,1,2,2,1,1,1,3,4,1,3,1982,2,2
1985,1,10191,1,2,2,1,1,1,3,4,2,3,1978,2,2
1985,1,10192,1,4,4,2,1,1,3,4,2,3,1975,2,2
1985,1,10193,2,2,7,2,1,1,3,4,2,3,1972,2,2
1985,1,10194,1,2,2,1,1,1,3,4,1,3,1976,2,2
1985,1,10195,1,2,2,2,1,1,3,4,2,3,1980,2,2
1985,1,10196,1,3,3,2,2,2,3,4,2,3,1976,2,2
1985,1,10197,1,4,7,2,1,1,3,4,1,3,1979,2,2
1985,1,10198,1,2,2,2,1,1,3,4,2,3,1973,2,2
1985,2,10198,1,2,2,2,1,1,3,4,1,3,1984,2,2
1985,1,10199,8,4,4,2,1,1,3,4,2,1,1980,2,2
1985,2,10199,1,2,2,2,1,1,3,4,2,3,1983,2,2
1985,1,10200,2,2,2,2,1,1,3,4,1,3,1971,2,2
1985,1,10201,1,2,2,1,1,1,3,4,1,3,1975,2,2
1985,1,10202,1,2,2,2,1,1,3,4,1,3,1982,2,2
1985,2,10202,2,2,2,2,1,1,3,4,2,3,1973,2,2
1985,1,10203,2,2,2,1,2,2,3,4,2,3,1967,2,2
1985,1,10204,2,2,2,2,1,1,3,4,2,3,1982,2,2
1985,2,10204,6,2,2,1,1,1,3,4,2,3,1977,2,2
1985,1,10205,4,4,4,2,1,1,3,4,2,3,1979,2,2
1985,2,10205,7,2,2,2,4,1,3,3,2,3,1978,2,2
1985,1,10206,1,2,2,2,1,1,3,4,2,3,1984,2,2
1985,1,10207,7,3,3,2,4,1,3,3,2,3,1982,2,2
1985,2,10207,6,4,4,2,1,1,3,4,2,3,1979,2,2
1985,1,10208,1,3,3,2,1,1,3,4,2,3,1980,2,2
1985,2,10208,2,2,2,1,1,1,3,4,1,3,1983,2,2
1985,1,10209,6,2,2,2,1,1,3,4,2,3,1973,2,2
1985,2,10209,9,2,2,2,2,2,3,4,2,3,1985,2,2
1985,1,10210,1,4,5,2,1,1,3,4,1,3,1984,2,2
1985,1,10211,1,2,2,1,2,2,3,4,1,3,1968,2,2
1985,1,10212,1,2,2,2,2,2,3,4,1,3,1968,2,2
1985,2,10212,7,2,2,2,4,1,3,3,2,3,1983,2,2
1985,1,10213,1,2,2,2,1,1,3,4,2,3,1973,2,2
1985,2,10213,1,5,5,2,1,1,3,4,2,3,1974,2,2
1985,1,10214,2,2,2,1,1,1,3,4,1,3,1975,2,2
1985,1,10215,1,2,7,1,2,2,3,4,2,3,1979,2,2
1985,2,10215,2,2,7,2,1,1,3,4,2,3,1982,2,2
1985,1,10216,2,1,1,2,1,1,3,4,2,3,1978,2,2
1985,1,10217,1,2,2,1,1,1,3,4,2,3,1984,2,2
1985,1,10218,1,2,2,2,1,1,3,4,1,3,1976,2,2
1985,2,10218,1,2,2,2,1,1,3,4,2,3,1980,2,2
1985,1,10219,1,2,2,2,1,1,3,4,2,3,1983,2,2
1985,2,10219,2,4,4,2,1,1,3,4,2,3,1982,2,2
1985,1,10220,7,5,5,2,4,1,3,3,2,3,1980,2,2
1985,2,10220,2,2,2,2,1,1,3,4,2,3,1985,2,2
1985,1,10221,1,7,7,1,1,1,3,4,2,3,1980,2,2
1985,1,10222,1,3,3,2,1,1,3,4,2,3,1976,2,2
1985,2,10222,2,2,2,2,1,1,3,4,2,3,1985,2,2
1985,1,10223,2,6,6,1,2,2,3,4,2,3,1969,2,2
1985,1,10224,1,4,4,2,1,1,3,4,2,3,1985,2,2
1985,2,10224,4,2,7,2,1,1,3,4,2,3,1983,2,2
1985,3,10224,3,2,2,2,1,1,3,4,2,3,1985,2,2
1985,1,10225,1,2,2,2,1,1,3,4,2,3,1978,2,2
1985,2,10225,1,4,7,2,1,1,3,4,2,3,1977,2,2
1985,3,10225,6,2,2,2,1,1,3,4,2,3,1983,2,2
1985,1,10226,1,2,2,2,1,1,3,4,1,3,1980,2,2
1985,2,10226,6,2,2,2,1,1,3,4,2,3,1983,2,2
1985,1,10227,2,2,2,2,1,1,3,4,2,3,1985,2,2
1985,2,10227,1,3,3,2,1,1,3,4,2,3,1976,2,2
1985,1,10228,7,2,2,2,4,1,3,3,1,3,1971,2,2
1985,1,10229,1,7,7,1,1,1,3,4,2,3,1973,2,2
1985,1,10230,1,2,2,2,1,1,3,4,2,3,1979,2,1
1985,2,10230,6,2,2,2,1,1,3,4,2,3,1984,2,2
1985,1,10231,1,7,7,1,1,1,3,4,1,3,1985,2,2
1985,1,10232,1,2,2,1,2,2,3,4,1,3,1984,2,2
1985,1,10233,1,3,3,2,1,1,3,4,2,3,1983,2,2
1985,2,10233,1,2,2,2,1,1,3,4,2,3,1978,2,2
1985,1,10234,1,2,2,2,1,1,3,4,2,3,1984,2,2
1985,1,10235,1,2,2,2,1,1,3,4,2,3,1972,2,2
1985,2,10235,2,2,2,2,1,1,3,4,2,3,1969,2,2
1985,1,10236,6,6,6,2,1,1,3,4,2,3,1968,2,2
1985,1,10237,2,1,1,1,1,1,3,4,1,3,1979,2,2
1985,1,10238,7,2,2,2,4,2,3,3,2,3,1972,2,2
1985,2,10238,1,2,2,2,2,2,3,4,2,3,1966,2,2
1985,3,10238,1,2,2,2,1,1,3,4,2,3,1981,2,2
1985,1,10239,9,2,2,1,2,2,3,4,2,3,9999,2,2
1985,1,10240,1,1,1,1,1,1,3,4,1,3,1976,2,2
1985,1,10241,1,2,2,2,1,1,3,4,1,3,1973,2,2
1985,1,10242,7,1,1,2,4,1,3,3,1,3,1981,2,2
1985,1,10243,1,6,6,2,1,1,3,4,2,3,1977,2,2
1985,1,10244,1,2,2,2,2,2,3,4,2,3,1964,2,2
1985,1,10245,1,2,2,1,1,1,3,4,2,3,1977,2,2
1985,1,10246,6,2,2,2,1,1,3,4,2,3,1970,2,2
1985,2,10246,1,2,2,2,1,1,3,4,2,3,1975,2,2
1985,1,10247,1,2,2,2,1,1,3,4,2,3,1980,2,2
1985,1,10248,1,1,1,1,1,1,3,4,1,3,1985,2,1
1985,1,10249,1,2,2,2,1,1,3,4,2,3,1976,2,2
1985,1,10252,1,5,5,2,1,1,3,4,2,3,1979,2,2
1985,2,10252,1,2,2,2,1,1,3,4,2,3,1979,2,2
1985,1,10253,1,2,2,2,1,1,3,4,1,3,1973,2,2
1985,1,10254,1,2,2,1,1,1,3,4,1,3,1984,2,2
1985,1,10255,6,2,2,2,1,1,3,4,2,3,1972,2,2
1985,2,10255,1,4,2,2,1,1,3,4,2,3,1983,2,2
1985,1,10256,1,2,2,2,1,1,3,4,2,3,1980,2,2
1985,1,10257,2,2,2,2,1,1,3,4,2,3,1981,2,2
1985,2,10257,1,3,3,2,1,1,3,4,2,3,1977,2,2
1985,3,10257,3,2,2,1,1,1,3,4,2,3,1977,2,2
1985,1,10258,1,1,1,1,1,1,3,4,2,3,1983,2,2
1985,1,10259,1,2,2,2,1,1,3,4,2,3,1971,2,2
1985,1,10261,6,2,2,2,1,1,3,4,2,3,1983,1,2
1985,2,10261,1,4,4,2,1,1,3,4,2,3,1970,2,2
1985,1,10262,1,2,2,2,2,2,3,4,2,3,1978,2,2
1985,1,10263,6,2,2,2,1,1,3,4,2,3,1984,2,2
1985,2,10263,1,5,5,2,1,1,3,4,2,3,1969,2,2
1985,1,10264,2,2,2,1,1,1,3,4,1,3,1977,2,1
1985,1,10265,1,4,2,2,1,1,3,4,2,3,1981,2,2
1985,2,10265,1,4,4,2,1,1,3,4,2,3,1976,2,2
1985,3,10265,2,4,4,2,1,1,3,4,2,3,1983,2,2
1985,4,10265,1,4,4,2,1,1,3,4,2,3,1976,2,2
1985,5,10265,1,2,2,2,2,2,3,4,1,3,1968,2,2
1985,1,10266,1,2,2,2,2,2,3,4,2,3,1972,2,2
1985,1,10267,2,2,2,2,1,1,3,4,2,3,1976,2,2
1985,2,10267,1,3,3,2,1,1,3,4,2,3,1969,2,2
1985,1,10269,1,5,5,2,1,1,3,4,2,3,1979,2,2
1985,2,10269,1,2,2,2,1,1,3,4,2,3,1981,2,2
1985,1,10270,1,3,3,2,2,2,3,4,1,3,1985,2,2
1985,1,10271,6,4,4,1,1,1,3,4,2,3,1972,2,2
1985,2,10271,6,2,2,2,1,1,3,4,2,3,9999,2,2
1985,1,10272,1,2,2,2,1,1,3,4,2,3,1979,2,2
1985,1,10273,1,2,2,2,1,1,3,4,2,3,1984,2,2
1985,1,10274,3,2,2,2,1,1,3,4,2,3,1985,2,2
1985,2,10274,1,2,2,2,2,2,3,4,2,3,1972,2,2
1985,1,10275,7,5,5,2,4,1,3,3,2,3,1983,2,2
1985,2,10275,1,2,2,2,1,1,3,4,1,3,1967,2,2
1985,1,10276,1,5,6,2,3,3,3,4,2,3,1975,2,2
1985,1,10277,1,7,7,1,1,1,3,4,1,3,1969,2,2
1985,1,10278,1,4,7,2,1,1,3,4,2,3,1984,2,2
