YEAR,VEH_NO,ST_CASE,A_BODY,A_IMP1,A_IMP2,A_VROLL,A_LIC_S,A_LIC_C,A_CDL_S,A_MC_L_S,A_SPVEH,A_SBUS,A_MOD_YR,A_DRDIS,A_DRDRO
1984,1,10150,1,2,2,2,1,1,3,4,2,3,1978,2,2
1984,1,10151,1,6,5,2,1,1,3,4,1,3,1982,2,2
1984,1,10152,1,2,2,1,1,1,3,4,1,3,1979,2,2
1984,1,10153,1,5,5,2,1,1,3,4,2,3,1975,2,2
1984,2,10153,1,7,7,2,1,1,3,4,2,3,1980,2,2
1984,1,10154,1,2,6,1,2,2,3,4,2,3,1980,2,1
1984,1,10155,1,2,2,2,1,1,3,4,2,3,1979,2,2
1984,2,10155,1,2,2,2,1,1,3,4,1,3,1980,2,2
1984,3,10155,1,2,2,2,1,1,3,4,1,3,1970,2,2
1984,4,10155,1,4,4,2,1,1,3,4,1,3,1979,2,2
1984,5,10155,1,2,2,2,1,1,3,4,1,3,1973,2,2
1984,1,10156,1,2,2,2,1,1,3,4,2,3,1964,2,2
1984,2,10156,1,4,4,2,3,3,3,4,2,3,1971,2,2
1984,1,10158,1,2,2,2,1,1,3,4,2,3,1973,2,2
1984,2,10158,1,2,2,2,1,1,3,4,2,3,1967,2,2
1984,1,10159,1,4,4,2,1,1,3,4,2,3,1977,2,2
1984,2,10159,1,4,4,2,1,1,3,4,2,3,1981,2,2
1984,3,10159,1,4,2,2,1,1,3,4,2,3,1983,2,2
1984,4,10159,2,2,2,2,2,2,3,4,1,3,1961,2,2
1984,1,10160,1,2,2,2,1,1,3,4,1,3,1979,2,1
1984,1,10161,1,5,5,2,1,1,3,4,2,3,1975,2,2
1984,2,10161,6,2,2,2,1,1,3,4,2,3,1970,2,2
1984,3,10161,1,4,4,2,1,1,3,4,2,3,1973,2,2
1984,1,10162,1,3,3,2,2,2,3,4,2,3,1972,2,2
1984,1,10163,6,2,2,2,1,1,3,4,1,3,1979,2,1
1984,2,10163,6,4,4,2,3,3,3,4,2,3,1979,2,2
1984,1,10164,1,1,1,1,2,2,3,4,2,3,1976,2,2
1984,1,10165,1,2,2,2,1,1,3,4,2,3,1980,2,2
1984,1,10166,1,5,5,2,1,1,3,4,2,3,1968,2,2
1984,2,10166,4,2,2,2,1,1,3,4,2,3,1984,2,2
1984,1,10167,1,2,2,2,1,1,3,4,2,3,1974,2,2
1984,2,10167,1,2,2,2,1,1,3,4,2,3,1982,2,2
1984,1,10168,8,2,2,2,1,1,3,4,2,3,1970,2,2
1984,2,10168,1,2,2,2,2,2,3,4,1,3,1973,2,2
1984,1,10169,6,2,2,1,1,1,3,4,1,3,1975,2,2
1984,2,10169,1,6,6,2,1,1,3,4,2,3,1972,2,2
1984,1,10170,1,2,2,2,1,1,3,4,2,3,1984,2,2
1984,2,10170,1,2,2,2,1,1,3,4,2,3,1970,2,2
1984,1,10171,1,2,7,2,2,2,3,4,1,3,1974,2,2
1984,1,10172,1,2,2,1,1,1,3,4,2,3,1976,2,2
1984,1,10173,1,2,2,2,1,1,3,4,2,3,1967,2,2
1984,2,10173,9,2,2,2,1,1,3,4,2,3,1964,2,2
1984,1,10174,1,5,5,2,1,1,3,4,1,3,1977,2,2
1984,2,10174,1,2,2,2,1,1,3,4,2,3,1984,2,2
1984,1,10175,1,1,1,1,1,1,3,4,1,3,1969,2,2
1984,1,10176,6,2,2,2,1,1,3,4,2,3,1983,2,2
1984,2,10176,1,3,3,2,2,2,3,4,2,3,1975,2,2
1984,1,10177,1,4,4,2,2,2,3,4,1,3,1974,2,2
1984,1,10178,2,6,6,1,1,1,3,4,2,3,1982,2,2
1984,1,10179,7,2,2,2,4,1,3,3,2,3,1972,2,2
1984,1,10180,1,5,5,1,2,2,3,4,1,3,1977,2,2
1984,1,10181,1,4,4,2,2,2,3,4,2,3,1964,2,2
1984,2,10181,1,2,2,2,1,1,3,4,2,3,1977,2,2
1984,1,10182,1,2,2,2,1,1,3,4,2,3,1983,2,2
1984,2,10182,1,2,2,2,1,1,3,4,2,3,1974,2,2
1984,1,10183,1,2,2,1,1,1,3,4,2,3,1979,1,2
1984,1,10184,1,2,2,2,1,1,3,4,2,3,1977,2,2
1984,2,10184,2,5,5,2,3,3,3,4,2,3,1969,2,2
1984,1,10185,1,5,5,2,1,1,3,4,2,3,1978,2,2
1984,2,10185,6,2,2,2,1,1,3,4,2,3,1980,2,2
1984,1,10186,6,3,3,2,1,1,3,4,2,3,1982,2,2
1984,2,10186,7,5,5,2,4,1,3,3,2,3,1982,2,2
1984,1,10187,1,2,2,2,1,1,3,4,1,3,1977,2,2
1984,2,10187,1,2,2,2,1,1,3,4,1,3,1981,2,2
1984,1,10188,6,2,2,2,1,1,3,4,2,3,1984,2,1
1984,1,10189,1,2,2,2,1,1,3,4,2,3,1976,2,2
1984,2,10189,1,2,2,2,1,1,3,4,2,3,1983,2,2
1984,1,10190,1,1,1,1,2,2,3,4,2,3,1972,2,2
1984,1,10191,2,6,6,1,1,1,3,4,2,3,1965,2,2
1984,1,10192,2,2,2,2,1,1,3,4,2,3,1981,2,2
1984,1,10193,1,2,2,2,1,1,3,4,2,3,1970,2,2
1984,2,10193,9,2,2,2,1,1,3,4,2,3,1981,2,2
1984,1,10194,1,2,2,2,1,1,3,4,1,3,1969,2,2
1984,2,10194,1,2,2,2,1,1,3,4,2,3,1976,2,2
1984,1,10195,1,2,2,2,1,1,3,4,1,3,1982,2,2
1984,1,10196,1,3,3,2,2,2,3,4,1,3,1980,2,2
1984,1,10197,1,2,2,2,1,1,3,4,2,3,1983,2,2
1984,1,10198,1,2,2,2,1,1,3,4,2,3,1984,2,2
1984,2,10198,2,4,4,2,1,1,3,4,1,3,1972,2,2
1984,1,10199,5,2,2,2,1,1,3,4,2,3,1983,2,2
1984,2,10199,1,5,5,2,1,1,3,4,2,3,1970,2,2
1984,1,10200,6,4,4,1,2,2,3,4,1,3,1972,2,2
1984,1,10201,7,2,2,2,4,1,3,3,1,3,1973,2,2
1984,1,10202,1,2,2,2,1,1,3,4,2,3,1977,2,1
1984,2,10202,2,2,2,2,1,1,3,4,2,3,1978,2,2
1984,1,10203,9,2,2,2,2,2,3,4,2,3,1984,2,2
1984,2,10203,1,2,2,2,1,1,3,4,2,3,1978,2,2
1984,1,10204,1,2,2,2,1,1,3,4,2,3,1973,2,2
1984,2,10204,2,2,5,1,1,1,3,4,1,3,1973,2,2
1984,1,10205,1,2,2,1,1,1,3,4,1,3,1971,2,2
1984,1,10206,1,2,2,2,1,1,3,4,1,3,1969,2,2
1984,2,10206,6,2,2,2,1,1,3,4,2,3,1977,2,2
1984,1,10207,1,3,3,2,1,1,3,4,2,3,1976,2,2
1984,1,10208,6,5,5,2,1,1,3,4,2,3,1976,2,2
1984,2,10208,1,2,2,2,2,2,3,4,2,3,1979,2,2
1984,1,10209,2,2,2,2,1,1,3,4,2,3,1984,2,2
1984,2,10209,1,2,2,2,1,1,3,4,2,3,1982,2,2
1984,1,10210,6,5,5,2,1,1,3,4,2,3,1979,2,2
1984,2,10210,1,2,2,2,1,1,3,4,2,3,1976,2,2
1984,3,10210,1,2,2,2,1,1,3,4,2,3,1984,2,2
1984,1,10211,1,5,5,1,1,1,3,4,1,3,1978,2,2
1984,1,10212,1,2,2,1,1,1,3,4,1,3,1974,2,2
1984,1,10213,1,6,6,1,1,1,3,4,1,3,1974,2,2
1984,1,10214,1,2,2,2,1,1,3,4,2,3,1971,2,2
1984,1,10215,7,2,2,2,4,1,3,3,2,3,1984,2,2
1984,2,10215,1,2,2,2,1,1,3,4,2,3,1973,2,2
1984,1,10216,1,2,2,2,1,1,3,4,2,3,1974,2,2
1984,2,10216,1,3,3,2,1,1,3,4,2,3,1984,2,2
1984,3,10216,1,2,2,2,1,1,3,4,2,3,1971,2,2
1984,1,10217,1,6,6,2,1,1,3,4,1,3,1984,2,2
1984,1,10218,1,2,2,2,1,1,3,4,2,3,1977,2,2
1984,2,10218,1,2,2,2,2,2,3,4,1,3,1974,2,2
1984,3,10218,1,2,2,2,1,1,3,4,2,3,1980,2,2
1984,1,10219,1,2,2,2,1,1,3,4,2,3,1977,2,2
1984,1,10220,1,6,6,2,1,1,3,4,1,3,1984,2,2
1984,1,10221,1,2,2,2,1,1,3,4,2,3,1977,2,2
1984,2,10221,2,2,2,2,1,1,3,4,2,3,1977,2,2
1984,1,10222,1,2,2,2,2,2,3,4,2,3,1974,2,2
1984,1,10223,1,5,5,2,1,1,3,4,2,3,1972,2,2
1984,1,10224,1,2,2,2,1,1,3,4,1,3,1978,2,2
1984,2,10224,1,2,2,2,1,1,3,4,2,3,1976,2,2
1984,1,10225,1,5,5,2,1,1,3,4,1,3,1972,2,2
1984,1,10226,2,1,1,1,1,1,3,4,1,3,1971,2,2
1984,1,10227,1,5,5,2,1,1,3,4,2,3,1982,2,2
1984,2,10227,1,2,2,2,1,1,3,4,2,3,1980,2,2
1984,1,10228,2,2,2,2,1,1,3,4,2,3,1983,2,2
1984,1,10229,7,2,2,2,4,2,3,3,1,3,1979,2,2
1984,1,10230,1,2,2,1,2,2,3,4,1,3,1982,2,2
1984,1,10231,7,2,2,2,4,1,3,3,2,3,1984,2,2
1984,2,10231,1,2,2,2,1,1,3,4,2,3,1971,2,2
1984,3,10231,1,2,2,2,1,1,3,4,2,3,1980,2,2
1984,1,10232,1,2,2,2,1,1,3,4,1,3,1979,2,2
1984,2,10232,6,6,6,2,1,1,3,4,2,3,1977,2,2
1984,1,10233,1,2,2,2,1,1,3,4,2,3,1980,2,2
1984,2,10233,1,2,2,2,1,1,3,4,1,3,1964,2,2
1984,1,10234,2,1,1,1,1,1,3,4,1,3,1956,2,2
1984,1,10235,1,2,2,2,1,1,3,4,1,3,1978,2,2
1984,2,10235,1,2,2,2,1,1,3,4,2,3,1977,2,2
1984,1,10236,2,1,1,1,1,1,3,4,1,3,1984,2,2
1984,1,10237,2,2,2,2,1,1,3,4,2,3,1978,2,2
1984,1,10238,1,2,2,2,1,1,3,4,2,3,1976,2,2
1984,2,10238,1,2,2,2,1,1,3,4,2,3,1978,2,2
1984,1,10239,1,2,2,2,2,2,3,4,1,3,1976,2,2
1984,2,10239,1,2,2,2,1,1,3,4,2,3,1975,2,2
1984,1,10240,1,3,3,2,1,1,3,4,2,3,1971,2,2
1984,2,10240,1,2,2,2,1,1,3,4,2,3,1976,2,2
1984,1,10241,6,4,4,2,1,1,3,4,2,3,1979,2,2
1984,2,10241,1,2,2,2,1,1,3,4,1,3,1983,2,2
1984,1,10242,2,2,2,2,1,1,3,4,1,3,1981,2,2
1984,1,10243,6,6,6,1,1,1,3,4,2,3,1968,2,2
1984,1,10244,7,2,2,2,4,1,3,3,2,3,1982,2,2
1984,1,10245,4,2,2,2,1,1,3,4,2,3,1973,2,2
1984,2,10245,7,2,2,2,4,1,3,3,2,3,1974,2,2
1984,3,10245,7,4,4,2,4,1,3,3,2,3,1980,2,2
1984,4,10245,7,4,4,2,4,1,3,3,2,3,1979,2,2
1984,1,10246,1,2,2,2,1,1,3,4,2,3,1983,2,2
1984,2,10246,6,2,2,2,1,1,3,4,2,3,1982,2,2
1984,1,10247,6,2,2,2,1,1,3,4,2,3,1979,2,2
1984,2,10247,2,2,2,2,1,1,3,4,2,3,1977,2,2
1984,1,10248,1,3,3,2,1,1,3,4,1,3,1973,2,2
1984,2,10248,1,2,2,2,1,1,3,4,2,3,1982,2,2
1984,1,10249,6,2,2,2,1,1,3,4,2,3,1982,2,2
1984,2,10249,1,3,3,2,1,1,3,4,2,3,1972,2,2
1984,1,10250,1,2,2,1,1,1,3,4,2,3,1974,2,2
